iteration,c0,c1,c2,sse,mse
299,0.5499693941662874,0.05006656747691884,0.7499799189030908,0.050000001817291945,0.012500000454322986
300,0.5499704326238039,0.050064308838993384,0.7499806002557448,0.050000001696062696,0.012500000424015674
301,0.5499714358464034,0.050062126836769145,0.749981258490068,0.05000000158292019,0.012500000395730047
302,0.549972405029608,0.0500600188699929,0.7499818943904668,0.05000000147732537,0.012500000369331342
303,0.5499733413283767,0.05005798242663824,0.7499825087147322,0.05000000137877479,0.012500000344693698
304,0.5499742458584802,0.05005601507991166,0.7499831021949435,0.050000001286798136,0.012500000321699534
305,0.5499751196978304,0.05005411448536092,0.7499836755383407,0.05000000120095745,0.012500000300239362
306,0.5499759638877664,0.05005227837808143,0.7499842294281668,0.05000000112084298,0.012500000280210744
307,0.5499767794342942,0.05005050457001646,0.7499847645244825,0.050000001046072745,0.012500000261518186
308,0.5499775673092866,0.05004879094735087,0.7499852814649526,0.05000000097629048,0.01250000024407262
309,0.5499783284516396,0.0500471354679907,0.749985780865606,0.05000000091116323,0.012500000227790808
310,0.5499790637683931,0.05004553615913053,0.7499862633215694,0.050000000850380574,0.012500000212595144
311,0.5499797741358113,0.0500439911149024,0.7499867294077771,0.05000000079365281,0.012500000198413203
312,0.5499804604004267,0.05004249849410471,0.7499871796796557,0.050000000740708934,0.012500000185177234
313,0.549981123380048,0.05004105651800758,0.7499876146737863,0.0500000006912971,0.012500000172824275
314,0.5499817638647367,0.05003966346823376,0.7499880349085436,0.05000000064518155,0.012500000161295387
315,0.5499823826177468,0.050038317684710794,0.7499884408847138,0.05000000060214223,0.012500000150535557
316,0.5499829803764354,0.050037017563692075,0.7499888330860918,0.050000000561973956,0.012500000140493489
317,0.5499835578531408,0.050035761555846554,0.7499892119800566,0.05000000052448536,0.01250000013112134
318,0.5499841157360319,0.05003454816441215,0.7499895780181297,0.050000000489497556,0.012500000122374389
319,0.549984654689928,0.050033375943411625,0.7499899316365122,0.05000000045684373,0.012500000114210933
320,0.5499851753570899,0.05003224349593018,0.7499902732566047,0.050000000426368194,0.012500000106592048
321,0.5499856783579882,0.05003114947245019,0.7499906032855098,0.05000000039792567,0.012500000099481417
322,0.5499861642920403,0.050030092569243075,0.7499909221165172,0.05000000037138052,0.01250000009284513
323,0.5499866337383253,0.050029071526816404,0.749991230129572,0.05000000034660619,0.012500000086651548
324,0.5499870872562734,0.05002808512841193,0.7499915276917279,0.05000000032348436,0.01250000008087109
325,0.5499875253863342,0.05002713219855636,0.7499918151575846,0.050000000301905115,0.012500000075476279
326,0.5499879486506192,0.050026211601659855,0.7499920928697099,0.05000000028176537,0.012500000070441343
327,0.5499883575535254,0.05002532224066356,0.7499923611590485,0.05000000026296912,0.01250000006574228
328,0.5499887525823348,0.050024463055731695,0.7499926203453161,0.05000000024542674,0.012500000061356684
329,0.5499891342077959,0.05002363302298881,0.7499928707373802,0.050000000229054625,0.012500000057263656
330,0.5499895028846863,0.050022831153299654,0.7499931126336287,0.05000000021377456,0.01250000005344364
331,0.5499898590523501,0.05002205649109057,0.7499933463223248,0.05000000019951403,0.012500000049878508
332,0.5499902031352273,0.050021308113210275,0.7499935720819516,0.05000000018620467,0.012500000046551168
333,0.5499905355433541,0.050020585127829885,0.7499937901815426,0.0500000001737831,0.012500000043445775
334,0.5499908566728563,0.050019886673380906,0.7499940008810031,0.05000000016219029,0.012500000040547573
335,0.549991166906418,0.050019211917527145,0.7499942044314201,0.05000000015137085,0.012500000037842712
336,0.549991466613739,0.05001856005617444,0.749994401075361,0.05000000014127301,0.012500000035318252
337,0.5499917561519749,0.05001793031251111,0.7499945910471628,0.05000000013184884,0.01250000003296221
338,0.5499920358661636,0.05001732193608273,0.7499947745732116,0.05000000012305336,0.01250000003076334
339,0.5499923060896352,0.05001673420189773,0.7499949518722121,0.05000000011484457,0.012500000028711142
340,0.549992567144411,0.05001616640956407,0.7499951231554484,0.05000000010718335,0.012500000026795837
341,0.5499928193415846,0.05001561788245366,0.7499952886270355,0.05000000010003336,0.01250000002500834
342,0.5499930629816954,0.05001508796689649,0.7499954484841632,0.05000000009336022,0.012500000023340055
343,0.5499932983550839,0.05001457603140146,0.7499956029173304,0.05000000008713233,0.012500000021783083
344,0.5499935257422416,0.05001408146590407,0.7499957521105721,0.05000000008131979,0.012500000020329947
345,0.5499937454141416,0.0500136036810396,0.7499958962416795,0.05000000007589517,0.012500000018973792
346,0.5499939576325623,0.05001314210744036,0.749996035482411,0.05000000007083213,0.012500000017708032
347,0.5499941626504009,0.05001269619505707,0.7499961699986972,0.050000000066107116,0.012500000016526779
348,0.549994360711974,0.05001226541250392,0.749996299950839,0.05000000006169715,0.012500000015424288
349,0.5499945520533076,0.050011849246424926,0.7499964254936979,0.050000000057581304,0.012500000014395326
350,0.5499947369024198,0.050011447200882325,0.7499965467768811,0.05000000005374014,0.012500000013435035
351,0.5499949154795926,0.05001105879676606,0.7499966639449196,0.05000000005015523,0.012500000012538807
352,0.5499950879976322,0.05001068357122161,0.7499967771374405,0.05000000004680945,0.012500000011702362
353,0.549995254662126,0.0500103210770991,0.7499968864893334,0.05000000004368682,0.012500000010921705
354,0.5499954156716845,0.05000997088242083,0.7499969921309109,0.05000000004077257,0.012500000010193142
355,0.5499955712181805,0.0500096325698661,0.7499970941880643,0.050000000038052675,0.012500000009513169
356,0.549995721486976,0.05000930573627375,0.7499971927824131,0.05000000003551426,0.012500000008878565
357,0.5499958666571436,0.0500089899921621,0.7499972880314506,0.0500000000331452,0.0125000000082863
358,0.5499960069016798,0.05000868496126413,0.7499973800486833,0.050000000030934015,0.012500000007733504
359,0.549996142387712,0.05000839028008045,0.7499974689437666,0.050000000028870464,0.012500000007217616
360,0.5499962732766961,0.050008105597444556,0.7499975548226352,0.050000000026944616,0.012500000006736154
361,0.54999639972461,0.05000783057410512,0.7499976377876293,0.05000000002514714,0.012500000006286784
362,0.5499965218821398,0.050007564882322005,0.7499977179376168,0.05000000002346959,0.012500000005867398
363,0.5499966398948581,0.05000730820547466,0.7499977953681113,0.050000000021903926,0.012500000005475981
364,0.5499967539033985,0.05000706023768588,0.749997870171385,0.05000000002044272,0.01250000000511068
365,0.5499968640436237,0.050006820683457104,0.7499979424365797,0.050000000019079005,0.012500000004769751
366,0.5499969704467853,0.05000658925731574,0.7499980122498126,0.0500000000178064,0.0125000000044516
367,0.5499970732396826,0.05000636568347524,0.749998079694279,0.0500000000166185,0.012500000004154625
368,0.5499971725448106,0.05000614969550649,0.7499981448503512,0.05000000001550986,0.012500000003877465
369,0.5499972684805111,0.05000594103602084,0.7499982077956744,0.05000000001447522,0.012500000003618806
370,0.5499973611611083,0.050005739456362205,0.7499982686052596,0.05000000001350964,0.01250000000337741
371,0.549997450697048,0.050005544716311835,0.7499983273515725,0.050000000012608466,0.012500000003152116
372,0.5499975371950288,0.050005356583801376,0.7499983841046199,0.050000000011767354,0.012500000002941838
373,0.5499976207581281,0.05000517483463667,0.7499984389320336,0.05000000001098235,0.012500000002745587
374,0.5499977014859275,0.0500049992522305,0.7499984918991502,0.05000000001024983,0.012500000002562458
375,0.5499977794746285,0.05000482962734419,0.74999854306909,0.05000000000956592,0.01250000000239148
376,0.5499978548171687,0.05000466575783934,0.7499985925028309,0.050000000008927833,0.012500000002231958
377,0.5499979276033331,0.05000450744843507,0.7499986402592824,0.05000000000833234,0.012500000002083084
378,0.5499979979198588,0.05000435451047703,0.749998686395355,0.050000000007776345,0.012500000001944086
379,0.5499980658505417,0.05000420676171197,0.7499987309660283,0.050000000007257635,0.012500000001814409
380,0.5499981314763327,0.050004064026070154,0.7499987740244165,0.050000000006773446,0.012500000001693361
381,0.5499981948754371,0.05000392613345589,0.7499988156218313,0.05000000000632172,0.01250000000158043
382,0.5499982561234065,0.05000379291954527,0.7499988558078436,0.05000000000589999,0.012500000001474998
383,0.5499983152932292,0.05000366422558962,0.7499988946303425,0.050000000005506334,0.012500000001376584
384,0.5499983724554165,0.05000353989822636,0.749998932135592,0.050000000005138996,0.012500000001284749
385,0.5499984276780886,0.05000341978929705,0.7499989683682864,0.050000000004796236,0.012500000001199059
386,0.5499984810270521,0.0500033037556698,0.7499990033716036,0.050000000004476235,0.012500000001119059
387,0.5499985325658827,0.050003191659069454,0.7499990371872566,0.05000000000417762,0.012500000001044405
388,0.5499985823559977,0.05000308336591253,0.7499990698555427,0.05000000000389904,0.01250000000097476
389,0.5499986304567319,0.05000297874714807,0.7499991014153922,0.05000000000363897,0.012500000000909742
390,0.5499986769254053,0.05000287767810359,0.7499991319044143,0.05000000000339611,0.012500000000849028
391,0.5499987218173947,0.05000278003833697,0.7499991613589423,0.05000000000316954,0.012500000000792384
392,0.5499987651861965,0.050002685711492856,0.7499991898140766,0.05000000000295822,0.012500000000739555
393,0.5499988070834926,0.05000259458516326,0.7499992173037269,0.050000000002760725,0.012500000000690181
394,0.5499988475592111,0.05000250655075466,0.7499992438606519,0.05000000000257672,0.01250000000064418
395,0.5499988866615867,0.05000242150335804,0.749999269516499,0.0500000000024047,0.012500000000601174
396,0.5499989244372165,0.050002339341624104,0.7499992943018419,0.0500000000022442,0.01250000000056105
397,0.5499989609311172,0.0500022599676421,0.7499993182462167,0.05000000000209456,0.01250000000052364
398,0.5499989961867784,0.0500021832868235,0.7499993413781577,0.05000000000195494,0.012500000000488735
399,0.5499990302462127,0.050002109207788976,0.7499993637252308,0.05000000000182443,0.012500000000456108
400,0.5499990631500087,0.050002037642259904,0.7499993853140665,0.050000000001702766,0.012500000000425691
401,0.5499990949373772,0.050001968504952976,0.749999406170392,0.05000000000158918,0.012500000000397296
402,0.5499991256461985,0.050001901713478306,0.7499994263190612,0.05000000000148323,0.012500000000370808
403,0.5499991553130683,0.050001837188241964,0.7499994457840851,0.05000000000138427,0.012500000000346068
404,0.5499991839733392,0.05000177485235018,0.7499994645886596,0.05000000000129193,0.012500000000322982
405,0.5499992116611658,0.05000171463151843,0.749999482755194,0.05000000000120569,0.012500000000301423
406,0.5499992384095431,0.05000165645398263,0.749999500305337,0.0500000000011253,0.012500000000281324
407,0.5499992642503466,0.05000160025041324,0.7499995172600027,0.05000000000105026,0.012500000000262565
408,0.5499992892143707,0.05000154595383434,0.7499995336393956,0.05000000000098023,0.012500000000245058
409,0.5499993133313638,0.05000149349954111,0.7499995494630349,0.050000000000914785,0.012500000000228696
410,0.5499993366300661,0.050001442825024674,0.7499995647497774,0.05000000000085364,0.01250000000021341
411,0.549999359138242,0.050001393869897326,0.7499995795178399,0.050000000000796754,0.012500000000199189
412,0.5499993808827144,0.050001346575819845,0.7499995937848213,0.050000000000743595,0.012500000000185899
413,0.5499994018893958,0.05000130088643272,0.7499996075677233,0.050000000000694045,0.012500000000173511
414,0.5499994221833192,0.05000125674728895,0.7499996208829708,0.05000000000064775,0.012500000000161937
415,0.549999441788669,0.05000121410578843,0.7499996337464312,0.05000000000060449,0.012500000000151123
416,0.5499994607288083,0.050001172911116123,0.7499996461734337,0.050000000000564135,0.012500000000141034
417,0.5499994790263076,0.05000113311418149,0.7499996581787873,0.0500000000005266,0.01250000000013165
418,0.5499994967029723,0.05000109466755886,0.7499996697767987,0.05000000000049142,0.012500000000122856
419,0.5499995137798664,0.05000105752543226,0.7499996809812889,0.05000000000045862,0.012500000000114656
420,0.5499995302773404,0.050001021643539804,0.7499996918056102,0.05000000000042808,0.01250000000010702
421,0.5499995462150546,0.05000098697912179,0.7499997022626618,0.0500000000003995,0.012500000000099876
422,0.549999561612001,0.05000095349086911,0.749999712364905,0.05000000000037278,0.012500000000093195
423,0.5499995764865289,0.05000092113887477,0.7499997221243786,0.05000000000034796,0.01250000000008699
424,0.5499995908563626,0.05000088988458518,0.7499997315527128,0.050000000000324854,0.012500000000081214
425,0.5499996047386275,0.05000085969075527,0.7499997406611432,0.050000000000303205,0.012500000000075801
426,0.5499996181498661,0.05000083052140365,0.749999749460524,0.05000000000028288,0.01250000000007072
427,0.5499996311060606,0.050000802341769617,0.7499997579613413,0.050000000000263944,0.012500000000065986
428,0.5499996436226509,0.05000077511827178,0.7499997661737254,0.0500000000002464,0.0125000000000616
429,0.5499996557145532,0.05000074881846905,0.749999774107463,0.05000000000023003,0.012500000000057507
430,0.5499996673961758,0.050000723411019694,0.7499997817720084,0.050000000000214664,0.012500000000053666
431,0.5499996786814408,0.05000069886564647,0.7499997891764955,0.050000000000200315,0.012500000000050079
432,0.5499996895837961,0.05000067515309895,0.7499997963297479,0.05000000000018705,0.012500000000046762
433,0.5499997001162341,0.05000065224511947,0.74999980324029,0.05000000000017449,0.012500000000043622
434,0.5499997102913058,0.050000630114408764,0.7499998099163572,0.05000000000016286,0.012500000000040715
435,0.5499997201211368,0.0500006087345944,0.749999816365905,0.05000000000015199,0.012500000000037998
436,0.549999729617441,0.05000058808019817,0.7499998225966192,0.050000000000141855,0.012500000000035464
437,0.5499997387915354,0.05000056812660676,0.7499998286159251,0.05000000000013239,0.012500000000033097
438,0.5499997476543521,0.050000548850041814,0.7499998344309956,0.050000000000123584,0.012500000000030896
439,0.5499997562164528,0.05000053022753171,0.7499998400487604,0.050000000000115355,0.012500000000028839
440,0.5499997644880412,0.05000051223688422,0.7499998454759143,0.05000000000010759,0.012500000000026898
441,0.5499997724789738,0.05000049485666039,0.7499998507189245,0.05000000000010043,0.012500000000025107
442,0.5499997801987737,0.050000478066148296,0.749999855784039,0.05000000000009373,0.012500000000023433
443,0.5499997876566409,0.05000046184533922,0.7499998606772941,0.05000000000008757,0.012500000000021893
444,0.5499997948614619,0.05000044617490308,0.7499998654045207,0.0500000000000818,0.01250000000002045
445,0.5499998018218231,0.05000043103616561,0.7499998699713523,0.05000000000007615,0.012500000000019038
446,0.5499998085460186,0.050000416411086115,0.749999874383231,0.05000000000007115,0.012500000000017787
447,0.5499998150420622,0.050000402282236345,0.7499998786454145,0.0500000000000663,0.012500000000016574
448,0.5499998213176946,0.05000038863277919,0.7499998827629818,0.05000000000006201,0.012500000000015502
449,0.549999827380395,0.05000037544644905,0.7499998867408398,0.05000000000005776,0.01250000000001444
450,0.5499998332373869,0.05000036270753183,0.749999890583729,0.0500000000000539,0.012500000000013474
451,0.5499998388956508,0.05000035040084654,0.7499998942962287,0.0500000000000504,0.0125000000000126
452,0.5499998443619297,0.05000033851172773,0.7499998978827631,0.05000000000004701,0.012500000000011752
453,0.5499998496427377,0.050000327026007416,0.7499999013476062,0.05000000000004387,0.012500000000010968
454,0.5499998547443673,0.05000031592999813,0.749999904694887,0.05000000000004106,0.012500000000010265
455,0.5499998596728983,0.05000030521047697,0.7499999079285944,0.05000000000003818,0.012500000000009545
456,0.5499998644342041,0.05000029485466971,0.749999911052582,0.050000000000035724,0.012500000000008931
457,0.5499998690339585,0.0500002848502356,0.7499999140705725,0.05000000000003323,0.012500000000008308
458,0.5499998734776427,0.05000027518525222,0.7499999169861624,0.05000000000003105,0.012500000000007762
459,0.5499998777705531,0.05000026584820232,0.7499999198028262,0.05000000000002886,0.012500000000007215
460,0.5499998819178047,0.05000025682795901,0.7499999225239204,0.05000000000002709,0.012500000000006773
461,0.5499998859243401,0.05000024811377319,0.7499999251526879,0.050000000000025274,0.012500000000006319
462,0.5499998897949328,0.05000023969526007,0.749999927692261,0.05000000000002357,0.012500000000005892
463,0.5499998935341965,0.050000231562387504,0.7499999301456663,0.050000000000022034,0.012500000000005508
464,0.5499998971465866,0.050000223705463726,0.7499999325158275,0.050000000000020625,0.012500000000005156
465,0.5499999006364084,0.050000216115125846,0.749999934805569,0.05000000000001921,0.012500000000004802
466,0.5499999040078198,0.050000208782328366,0.7499999370176195,0.050000000000017836,0.012500000000004459
467,0.5499999072648393,0.05000020169833305,0.7499999391546149,0.05000000000001667,0.012500000000004167
468,0.5499999104113481,0.050000194854698095,0.749999941219102,0.05000000000001556,0.01250000000000389
469,0.5499999134510961,0.050000188243268184,0.7499999432135409,0.05000000000001455,0.012500000000003637
470,0.5499999163877046,0.05000018185616439,0.7499999451403083,0.050000000000013575,0.012500000000003394
471,0.5499999192246744,0.05000017568577533,0.7499999470017005,0.05000000000001249,0.012500000000003123
472,0.5499999219653852,0.05000016972474782,0.7499999487999356,0.05000000000001183,0.012500000000002957
473,0.5499999246131039,0.050000163965978235,0.7499999505371565,0.050000000000011015,0.012500000000002754
474,0.5499999271709849,0.05000015840260409,0.7499999522154334,0.05000000000001027,0.012500000000002568
475,0.5499999296420771,0.05000015302799537,0.7499999538367662,0.05000000000000977,0.012500000000002443
476,0.5499999320293253,0.05000014783574753,0.7499999554030871,0.050000000000008864,0.012500000000002216
477,0.5499999343355738,0.05000014281967296,0.7499999569162626,0.05000000000000849,0.012500000000002122
478,0.5499999365635713,0.0500001379737941,0.7499999583780961,0.05000000000000776,0.01250000000000194
479,0.5499999387159727,0.05000013329233609,0.7499999597903295,0.05000000000000725,0.012500000000001812
480,0.5499999407953426,0.05000012876972004,0.7499999611546457,0.050000000000006824,0.012500000000001706
481,0.54999994280416,0.050000124400556824,0.7499999624726705,0.050000000000006414,0.012500000000001604
482,0.5499999447448178,0.05000012017963965,0.7499999637459747,0.05000000000000597,0.012500000000001493
483,0.5499999466196291,0.050000116101938365,0.7499999649760757,0.05000000000000561,0.012500000000001402
484,0.5499999484308274,0.05000011216259356,0.7499999661644392,0.050000000000005096,0.012500000000001274
485,0.5499999501805726,0.05000010835691103,0.7499999673124815,0.05000000000000484,0.01250000000000121
486,0.5499999518709482,0.050000104680355366,0.7499999684215707,0.0500000000000046,0.01250000000000115
487,0.5499999535039697,0.050000101128545534,0.7499999694930284,0.05000000000000413,0.012500000000001033
488,0.5499999550815822,0.05000009769724892,0.7499999705281315,0.05000000000000385,0.012500000000000962
489,0.5499999566056664,0.05000009438237632,0.7499999715281135,0.050000000000003514,0.012500000000000878
490,0.5499999580780383,0.050000091179977404,0.7499999724941661,0.05000000000000347,0.012500000000000868
491,0.5499999595004528,0.050000088086236016,0.7499999734274405,0.05000000000000321,0.012500000000000802
492,0.5499999608746042,0.05000008509746542,0.7499999743290489,0.050000000000003035,0.012500000000000759
493,0.549999962202131,0.05000008221010402,0.7499999752000656,0.05000000000000284,0.01250000000000071
494,0.5499999634846144,0.050000079420710934,0.7499999760415286,0.050000000000002584,0.012500000000000646
495,0.5499999647235836,0.05000007672596214,0.7499999768544408,0.05000000000000244,0.01250000000000061
496,0.5499999659205141,0.05000007412264623,0.7499999776397708,0.05000000000000223,0.012500000000000558
497,0.549999967076833,0.050000071607660915,0.7499999783984546,0.050000000000002154,0.012500000000000538
498,0.5499999681939177,0.05000006917800926,0.7499999791313962,0.05000000000000197,0.012500000000000493
499,0.5499999692730996,0.05000006683079579,0.749999979839469,0.05000000000000182,0.012500000000000455
500,0.5499999703156647,0.050000064563223375,0.7499999805235169,0.05000000000000163,0.012500000000000408
501,0.5499999713228557,0.050000062372589735,0.749999981184355,0.050000000000001585,0.012500000000000396
502,0.5499999722958729,0.05000006025628449,0.7499999818227707,0.05000000000000163,0.012500000000000408
503,0.5499999732358758,0.050000058211785714,0.749999982439525,0.05000000000000141,0.012500000000000353
504,0.5499999741439838,0.05000005623665683,0.7499999830353529,0.05000000000000123,0.012500000000000308
505,0.5499999750212798,0.050000054328544194,0.7499999836109642,0.05000000000000121,0.012500000000000303
506,0.549999975868809,0.05000005248517388,0.749999984167045,0.050000000000001085,0.012500000000000271
507,0.5499999766875815,0.05000005070434916,0.749999984704258,0.050000000000001085,0.012500000000000271
508,0.5499999774785731,0.0500000489839481,0.7499999852232433,0.05000000000000105,0.012500000000000263
509,0.5499999782427263,0.05000004732192029,0.7499999857246195,0.05000000000000099,0.012500000000000247
510,0.5499999789809515,0.05000004571628506,0.7499999862089839,0.050000000000000905,0.012500000000000226
511,0.549999979694129,0.050000044165129,0.7499999866769138,0.050000000000000856,0.012500000000000214
512,0.5499999803831084,0.050000042666603885,0.7499999871289669,0.050000000000000835,0.012500000000000209
513,0.5499999810487102,0.050000041218923735,0.7499999875656816,0.05000000000000067,0.012500000000000167
514,0.5499999816917285,0.0500000398203635,0.7499999879875787,0.05000000000000067,0.012500000000000167
515,0.5499999823129293,0.050000038469256484,0.7499999883951608,0.050000000000000655,0.012500000000000164
516,0.5499999829130525,0.05000003716399254,0.7499999887889135,0.0500000000000006,0.01250000000000015
517,0.549999983492814,0.05000003590301634,0.7499999891693062,0.05000000000000049,0.012500000000000122
518,0.5499999840529036,0.050000034684825286,0.7499999895367923,0.05000000000000057,0.012500000000000143
519,0.5499999845939892,0.05000003350796755,0.7499999898918095,0.050000000000000516,0.012500000000000129
520,0.5499999851167157,0.05000003237104038,0.7499999902347809,0.050000000000000495,0.012500000000000124
521,0.5499999856217062,0.05000003127268927,0.7499999905661152,0.05000000000000049,0.012500000000000122
522,0.5499999861095628,0.05000003021160532,0.7499999908862074,0.05000000000000038,0.012500000000000094
523,0.549999986580866,0.05000002918652409,0.7499999911954389,0.05000000000000035,0.012500000000000087
524,0.5499999870361776,0.05000002819622366,0.7499999914941782,0.05000000000000039,0.012500000000000098
525,0.5499999874760408,0.05000002723952433,0.7499999917827811,0.05000000000000028,0.01250000000000007
526,0.5499999879009796,0.05000002631528603,0.7499999920615917,0.05000000000000031,0.012500000000000077
527,0.5499999883114999,0.05000002542240699,0.7499999923309424,0.05000000000000031,0.012500000000000077
528,0.549999988708091,0.0500000245598233,0.7499999925911539,0.05000000000000013,0.012500000000000032
529,0.5499999890912264,0.05000002372650716,0.7499999928425365,0.05000000000000032,0.01250000000000008
530,0.5499999894613616,0.05000002292146547,0.7499999930853897,0.05000000000000033,0.012500000000000082
531,0.549999989818938,0.050000022143738734,0.7499999933200028,0.050000000000000114,0.012500000000000028
532,0.5499999901643822,0.05000002139240041,0.7499999935466555,0.05000000000000015,0.012500000000000037
533,0.5499999904981053,0.05000002066655514,0.7499999937656178,0.05000000000000018,0.012500000000000046
534,0.549999990820505,0.05000001996533777,0.7499999939771507,0.05000000000000024,0.01250000000000006
535,0.5499999911319661,0.05000001928791291,0.7499999941815063,0.050000000000000336,0.012500000000000084
536,0.5499999914328587,0.05000001863347301,0.7499999943789281,0.050000000000000065,0.012500000000000016
537,0.5499999917235422,0.050000018001238336,0.7499999945696513,0.05000000000000003,0.012500000000000008
538,0.5499999920043629,0.05000001739045537,0.7499999947539033,0.050000000000000266,0.012500000000000067
539,0.5499999922756553,0.050000016800396334,0.7499999949319036,0.050000000000000044,0.012500000000000011
540,0.5499999925377428,0.050000016230358095,0.7499999951038644,0.050000000000000225,0.012500000000000056
541,0.5499999927909376,0.050000015679661225,0.7499999952699905,0.0500000000000001,0.012500000000000025
542,0.5499999930355415,0.05000001514764946,0.74999999543048,0.05000000000000009,0.012500000000000023
543,0.5499999932718458,0.0500000146336889,0.7499999955855241,0.05000000000000013,0.012500000000000032
544,0.5499999935001322,0.05000001413716711,0.7499999957353075,0.05000000000000014,0.012500000000000035
545,0.549999993720673,0.050000013657492404,0.7499999958800088,0.05000000000000016,0.01250000000000004
546,0.5499999939337308,0.050000013194092925,0.7499999960198003,0.04999999999999996,0.01249999999999999
547,0.5499999941395595,0.05000001274641665,0.7499999961548486,0.050000000000000086,0.012500000000000022
548,0.5499999943384053,0.05000001231392997,0.7499999962853148,0.05000000000000011,0.012500000000000027
549,0.5499999945305033,0.05000001189611774,0.7499999964113543,0.050000000000000044,0.012500000000000011
550,0.5499999947160833,0.050000011492481886,0.7499999965331172,0.050000000000000086,0.012500000000000022
551,0.5499999948953669,0.05000001110254131,0.7499999966507488,0.05000000000000012,0.01250000000000003
552,0.5499999950685674,0.05000001072583144,0.7499999967643891,0.050000000000000114,0.012500000000000028
553,0.5499999952358909,0.050000010361903255,0.7499999968741736,0.050000000000000044,0.012500000000000011
554,0.5499999953975374,0.050000010010323316,0.749999996980233,0.04999999999999995,0.012499999999999987
555,0.5499999955536994,0.05000000967067238,0.7499999970826938,0.05000000000000002,0.012500000000000004
556,0.5499999957045629,0.05000000934254612,0.7499999971816782,0.05000000000000002,0.012500000000000004
557,0.549999995850307,0.050000009025553085,0.7499999972773039,0.05000000000000006,0.012500000000000015
558,0.5499999959911066,0.05000000871931564,0.7499999973696851,0.04999999999999999,0.012499999999999997
559,0.5499999961271286,0.050000008423468786,0.7499999974589319,0.050000000000000086,0.012500000000000022
560,0.5499999962585354,0.050000008137660014,0.7499999975451505,0.050000000000000114,0.012500000000000028
561,0.5499999963854834,0.050000007861548804,0.7499999976284436,0.04999999999999991,0.012499999999999978
562,0.5499999965081241,0.05000000759480614,0.7499999977089106,0.04999999999999993,0.012499999999999983
563,0.5499999966266036,0.05000000733711399,0.7499999977866474,0.050000000000000155,0.012500000000000039
564,0.5499999967410633,0.050000007088165425,0.7499999978617465,0.04999999999999992,0.01249999999999998
565,0.5499999968516388,0.05000000684766357,0.7499999979342976,0.04999999999999994,0.012499999999999985
566,0.5499999969584629,0.050000006615321946,0.7499999980043871,0.050000000000000044,0.012500000000000011
567,0.5499999970616622,0.05000000639086353,0.7499999980720983,0.049999999999999885,0.012499999999999971
568,0.5499999971613606,0.05000000617402124,0.7499999981375121,0.04999999999999996,0.01249999999999999
569,0.5499999972576759,0.05000000596453649,0.7499999982007064,0.049999999999999864,0.012499999999999966
570,0.5499999973507228,0.05000000576215939,0.7499999982617566,0.04999999999999999,0.012499999999999997
571,0.5499999974406129,0.05000000556664904,0.7499999983207353,0.04999999999999992,0.01249999999999998
572,0.549999997527453,0.05000000537777235,0.7499999983777128,0.04999999999999995,0.012499999999999987
573,0.5499999976113465,0.05000000519530434,0.7499999984327571,0.05000000000000013,0.012500000000000032
574,0.5499999976923937,0.050000005019027335,0.7499999984859338,0.05000000000000014,0.012500000000000035
575,0.5499999977706908,0.05000000484873132,0.7499999985373061,0.049999999999999975,0.012499999999999994
576,0.5499999978463317,0.05000000468421354,0.7499999985869353,0.05000000000000003,0.012500000000000008
577,0.5499999979194059,0.05000000452527795,0.7499999986348808,0.0500000000000001,0.012500000000000025
578,0.5499999979900005,0.050000004371734956,0.7499999986811993,0.05000000000000006,0.012500000000000015
579,0.5499999980582001,0.05000000422340196,0.7499999987259462,0.05,0.0125
580,0.5499999981240852,0.05000000408010173,0.749999998769175,0.049999999999999996,0.012499999999999999
581,0.5499999981877349,0.05000000394166366,0.7499999988109369,0.05000000000000002,0.012500000000000004
582,0.5499999982492253,0.050000003807922765,0.749999998851282,0.049999999999999996,0.012499999999999999
583,0.5499999983086291,0.05000000367871967,0.749999998890258,0.049999999999999906,0.012499999999999976
584,0.5499999983660172,0.05000000355390053,0.7499999989279116,0.049999999999999975,0.012499999999999994
585,0.5499999984214587,0.05000000343331642,0.7499999989642876,0.05000000000000003,0.012500000000000008
586,0.5499999984750188,0.05000000331682386,0.7499999989994293,0.04999999999999996,0.01249999999999999
587,0.5499999985267615,0.050000003204283945,0.7499999990333787,0.049999999999999975,0.012499999999999994
588,0.5499999985767487,0.050000003095562656,0.7499999990661761,0.04999999999999989,0.012499999999999973
589,0.5499999986250395,0.05000000299053023,0.7499999990978607,0.04999999999999998,0.012499999999999995
590,0.5499999986716919,0.05000000288906146,0.7499999991284704,0.04999999999999989,0.012499999999999973
591,0.5499999987167614,0.05000000279103549,0.7499999991580415,0.05000000000000003,0.012500000000000008
